EmployeeID,Age,Gender,MaritalStatus,EducationLevel,EducationField,Department,JobRole,JobLevel,TotalWorkingYears,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,MonthlyIncome,PercentSalaryHike,BonusPercent,StockOptionLevel,PerformanceRating,TrainingTimesLastYear,CertificationCount,AbsenceDays,LateMarks,OvertimeHours,JobSatisfaction,EnvironmentSatisfaction,RelationshipSatisfaction,WorkLifeBalance,EmployeeEngagementScore,ManagerRating,TeamSize,ProjectsHandled,AverageMonthlyHours,PerformanceTrend3Months,PerformanceTrend6Months,SalaryGrowthLast3Years,Attrition,IncomePerYearExperience,PromotionGapRatio,StressIndex,OverallSatisfaction,CareerGrowthScore,EmployeeRiskScore
8259.0,27.0,0,1,0,3,1,4,2.0,0.0,9.0,2.0,8.0,10.0,173264.0,5.0,30.0,2.0,4.0,12.0,11.0,17.0,19.0,38.0,3.0,4.0,2.0,2.0,51.0,1.0,20.0,5.0,294.0,-1.0337659645809625,0.6721587527883253,56.0,1.0,173264.0,0.8,646.0,2.75,28.0,10.6
8260.0,26.0,1,2,1,4,1,4,2.0,36.0,11.0,4.0,9.0,2.0,135307.0,17.0,19.0,2.0,4.0,7.0,2.0,9.0,9.0,26.0,1.0,3.0,4.0,2.0,82.0,4.0,8.0,18.0,231.0,-1.602539767916901,0.462189704446801,27.0,0.0,3656.945945945946,0.75,234.0,2.5,26.0,11.200000000000001
8261.0,58.0,0,2,0,4,2,3,3.0,12.0,13.0,2.0,3.0,8.0,46852.0,8.0,7.0,3.0,2.0,11.0,14.0,22.0,12.0,57.0,4.0,2.0,1.0,1.0,66.0,4.0,5.0,4.0,255.0,0.9323114152634144,-0.9092007064564426,19.0,0.0,3604.0,0.21428571428571427,1254.0,2.0,33.0,12.049999999999999
8262.0,20.0,1,2,3,1,0,4,2.0,31.0,11.0,1.0,7.0,2.0,126767.0,10.0,37.0,0.0,1.0,13.0,5.0,20.0,13.0,80.0,3.0,4.0,3.0,4.0,30.0,5.0,13.0,6.0,143.0,-1.4154171160493887,0.7932442544733106,36.0,0.0,3961.46875,0.5833333333333334,1600.0,3.5,28.0,11.0
8263.0,28.0,1,2,2,0,2,4,5.0,24.0,19.0,5.0,5.0,1.0,110515.0,16.0,30.0,2.0,5.0,6.0,3.0,29.0,1.0,66.0,2.0,3.0,5.0,5.0,17.0,4.0,18.0,14.0,250.0,2.192575248191679,-0.4900627989031174,4.0,0.0,4420.6,0.25,1914.0,3.75,25.0,11.2
8264.0,29.0,0,2,0,0,1,2,3.0,37.0,1.0,7.0,7.0,2.0,67462.0,24.0,9.0,0.0,5.0,3.0,14.0,2.0,1.0,84.0,3.0,2.0,1.0,2.0,4.0,2.0,2.0,18.0,259.0,0.7395855055823713,1.276026327378294,25.0,1.0,1775.3157894736842,3.5,168.0,2.0,41.0,11.4
8265.0,27.0,1,2,0,3,2,3,2.0,4.0,2.0,4.0,7.0,3.0,50061.0,24.0,37.0,1.0,5.0,13.0,7.0,13.0,18.0,58.0,2.0,1.0,3.0,5.0,36.0,3.0,6.0,19.0,149.0,-0.1557192830213522,-0.4396640771778505,41.0,0.0,10012.2,2.3333333333333335,754.0,2.75,44.0,9.2
8266.0,42.0,1,2,0,0,3,3,2.0,36.0,12.0,1.0,1.0,5.0,115831.0,25.0,29.0,1.0,4.0,10.0,15.0,5.0,3.0,3.0,5.0,3.0,1.0,3.0,82.0,5.0,5.0,9.0,232.0,-1.9108410837296992,0.872593984767369,49.0,1.0,3130.5675675675675,0.07692307692307693,15.0,3.0,50.0,4.65
8267.0,42.0,1,2,1,4,1,0,1.0,17.0,5.0,4.0,2.0,8.0,58653.0,22.0,25.0,1.0,1.0,6.0,0.0,16.0,5.0,13.0,1.0,5.0,1.0,5.0,80.0,3.0,3.0,9.0,236.0,-0.1192647575171142,2.076290260220308,50.0,0.0,3258.5,0.3333333333333333,208.0,3.0,28.0,8.25
8268.0,28.0,1,1,2,2,1,3,5.0,9.0,16.0,9.0,8.0,11.0,191540.0,28.0,10.0,3.0,5.0,0.0,10.0,18.0,0.0,42.0,3.0,5.0,4.0,3.0,53.0,5.0,8.0,1.0,302.0,0.4153725271111979,-1.3897734904947945,1.0,0.0,19154.0,0.47058823529411764,756.0,3.75,38.0,9.9
8269.0,53.0,0,1,2,1,3,3,5.0,18.0,15.0,5.0,1.0,1.0,107099.0,6.0,21.0,2.0,4.0,12.0,15.0,11.0,8.0,15.0,3.0,3.0,3.0,2.0,50.0,4.0,21.0,9.0,135.0,-0.2952169647285025,0.2678484796332071,36.0,0.0,5636.789473684211,0.0625,165.0,2.75,33.0,8.85
8270.0,56.0,1,1,0,0,1,0,3.0,33.0,4.0,0.0,3.0,10.0,169108.0,12.0,13.0,1.0,3.0,5.0,18.0,20.0,13.0,59.0,2.0,1.0,1.0,4.0,69.0,2.0,11.0,6.0,169.0,-0.385890783601738,0.2940017441758857,26.0,0.0,4973.764705882353,0.6,1180.0,2.0,35.0,10.95
8271.0,43.0,1,1,2,2,4,4,5.0,29.0,17.0,2.0,0.0,8.0,173955.0,13.0,20.0,1.0,4.0,1.0,18.0,20.0,6.0,44.0,4.0,3.0,1.0,1.0,16.0,2.0,10.0,14.0,224.0,-0.5695725313732706,0.3728677420307713,48.0,0.0,5798.5,0.0,880.0,2.25,32.0,11.2
8272.0,31.0,0,0,0,3,4,4,2.0,31.0,3.0,6.0,3.0,8.0,136983.0,21.0,24.0,1.0,3.0,8.0,15.0,21.0,6.0,82.0,3.0,1.0,1.0,3.0,14.0,1.0,22.0,11.0,199.0,-0.4140235173881099,0.0472676047390771,18.0,0.0,4280.71875,0.75,1722.0,2.0,44.0,12.2
8273.0,56.0,1,2,1,5,0,1,3.0,10.0,14.0,8.0,2.0,11.0,29905.0,8.0,22.0,1.0,1.0,8.0,2.0,23.0,8.0,91.0,2.0,3.0,5.0,4.0,74.0,1.0,14.0,7.0,318.0,-0.7125947334529377,1.0659332366600172,0.0,1.0,2718.6363636363635,0.13333333333333333,2093.0,3.5,18.0,12.850000000000001
8274.0,57.0,1,2,0,4,0,4,4.0,21.0,12.0,7.0,3.0,9.0,151487.0,19.0,33.0,0.0,2.0,13.0,12.0,17.0,18.0,18.0,5.0,4.0,4.0,5.0,30.0,3.0,8.0,18.0,190.0,-0.3762617718984204,0.4468667348563221,8.0,0.0,6885.772727272727,0.23076923076923078,306.0,4.5,44.0,4.6000000000000005
8275.0,18.0,0,2,0,5,2,3,1.0,29.0,13.0,3.0,2.0,7.0,144082.0,9.0,17.0,3.0,2.0,7.0,8.0,14.0,5.0,37.0,3.0,4.0,5.0,1.0,56.0,1.0,20.0,6.0,207.0,-1.018571124548027,0.4158225739522376,42.0,0.0,4802.733333333334,0.14285714285714285,518.0,3.25,24.0,11.25
8276.0,21.0,0,1,1,4,2,1,1.0,0.0,8.0,5.0,4.0,11.0,160005.0,23.0,18.0,3.0,5.0,8.0,6.0,3.0,13.0,22.0,3.0,4.0,1.0,3.0,41.0,5.0,14.0,8.0,171.0,-0.1499222055303585,-0.9641081473237184,43.0,0.0,160005.0,0.4444444444444444,66.0,2.75,37.0,7.4
8277.0,47.0,1,1,0,1,3,1,4.0,5.0,7.0,9.0,3.0,5.0,165583.0,17.0,9.0,1.0,3.0,3.0,4.0,21.0,2.0,96.0,5.0,3.0,5.0,3.0,42.0,3.0,2.0,18.0,266.0,0.9813145062662396,1.2443397715127276,27.0,0.0,27597.166666666668,0.375,2016.0,4.0,24.0,10.899999999999999
8278.0,29.0,1,1,1,3,3,4,3.0,13.0,13.0,8.0,8.0,13.0,76633.0,9.0,24.0,1.0,3.0,12.0,6.0,4.0,13.0,76.0,4.0,3.0,1.0,2.0,35.0,5.0,15.0,2.0,225.0,-0.2736151503041661,0.4601717501517592,38.0,0.0,5473.785714285715,0.5714285714285714,304.0,2.5,27.0,10.2
8279.0,52.0,0,2,0,5,1,1,4.0,2.0,6.0,6.0,4.0,4.0,190158.0,24.0,22.0,0.0,5.0,12.0,9.0,12.0,4.0,57.0,1.0,1.0,5.0,5.0,51.0,4.0,21.0,6.0,231.0,-0.2964439078731845,-0.2235268693839231,39.0,0.0,63386.0,0.5714285714285714,684.0,3.0,45.0,10.05
8280.0,30.0,1,1,2,1,0,0,5.0,38.0,2.0,9.0,4.0,1.0,63582.0,7.0,15.0,1.0,1.0,6.0,16.0,28.0,13.0,50.0,4.0,5.0,5.0,2.0,85.0,1.0,2.0,5.0,243.0,0.4281949229508542,0.7050898384144815,43.0,0.0,1630.3076923076924,1.3333333333333333,1400.0,4.0,29.0,11.3
8281.0,48.0,1,2,3,1,0,1,2.0,14.0,3.0,1.0,1.0,10.0,181554.0,15.0,32.0,2.0,2.0,14.0,14.0,25.0,9.0,11.0,1.0,1.0,4.0,3.0,62.0,5.0,13.0,13.0,297.0,0.0577082486614982,1.632472959158432,42.0,0.0,12103.6,0.25,275.0,2.25,43.0,11.05
8282.0,55.0,1,1,0,1,0,2,4.0,30.0,16.0,5.0,3.0,4.0,117488.0,8.0,30.0,2.0,2.0,4.0,14.0,24.0,10.0,7.0,4.0,3.0,3.0,2.0,22.0,2.0,10.0,16.0,302.0,-0.0835098510016107,0.7600984502862596,59.0,0.0,3789.935483870968,0.17647058823529413,168.0,3.0,26.0,8.75
8283.0,40.0,0,1,0,5,0,0,4.0,18.0,8.0,7.0,3.0,11.0,104577.0,25.0,38.0,2.0,5.0,2.0,0.0,8.0,5.0,45.0,5.0,2.0,5.0,4.0,3.0,4.0,12.0,1.0,313.0,0.739744339229489,-0.2563238681597085,25.0,0.0,5504.0526315789475,0.3333333333333333,360.0,4.0,27.0,6.05
8284.0,21.0,1,2,2,5,2,3,5.0,21.0,10.0,0.0,4.0,11.0,50658.0,5.0,14.0,0.0,1.0,10.0,18.0,23.0,7.0,25.0,1.0,5.0,4.0,5.0,61.0,1.0,11.0,12.0,221.0,0.4862843759435078,-0.9655339294113852,2.0,0.0,2302.6363636363635,0.36363636363636365,575.0,3.75,33.0,9.55
8285.0,33.0,0,2,2,5,4,4,3.0,6.0,0.0,0.0,4.0,6.0,104816.0,29.0,12.0,1.0,2.0,14.0,3.0,9.0,12.0,8.0,4.0,2.0,1.0,2.0,52.0,4.0,18.0,3.0,214.0,-0.2506549615085429,-0.3872072850750597,4.0,0.0,14973.714285714286,4.0,72.0,2.25,46.0,7.300000000000001
8286.0,24.0,0,1,0,0,3,4,2.0,26.0,11.0,0.0,3.0,1.0,110515.0,24.0,29.0,1.0,3.0,12.0,0.0,18.0,8.0,39.0,5.0,5.0,2.0,3.0,14.0,3.0,6.0,2.0,217.0,0.3905150480926955,0.524059191128754,22.0,0.0,4093.1481481481483,0.25,702.0,3.75,36.0,7.75
8287.0,39.0,0,1,0,1,3,2,2.0,34.0,6.0,3.0,9.0,1.0,54869.0,19.0,27.0,2.0,2.0,13.0,12.0,26.0,18.0,27.0,3.0,3.0,3.0,1.0,24.0,2.0,8.0,14.0,207.0,0.9674200322398488,-0.9387232103821982,43.0,0.0,1567.6857142857143,1.2857142857142858,702.0,2.5,44.0,11.95
8288.0,46.0,0,2,0,3,0,4,1.0,4.0,8.0,1.0,1.0,5.0,130429.0,24.0,5.0,0.0,5.0,1.0,12.0,0.0,2.0,34.0,3.0,5.0,1.0,1.0,52.0,5.0,23.0,10.0,211.0,0.6127926152453094,0.2947906760516099,42.0,0.0,26085.8,0.1111111111111111,0.0,2.5,37.0,9.7
8289.0,28.0,1,1,0,0,0,3,2.0,34.0,2.0,6.0,6.0,5.0,143110.0,24.0,26.0,2.0,2.0,7.0,12.0,6.0,11.0,92.0,4.0,5.0,3.0,4.0,43.0,1.0,2.0,11.0,255.0,0.1550366551479784,0.8228068455691746,12.0,0.0,4088.8571428571427,2.0,552.0,4.0,43.0,9.2
8290.0,50.0,0,0,0,4,2,1,2.0,35.0,10.0,3.0,9.0,11.0,99223.0,22.0,12.0,0.0,5.0,5.0,14.0,11.0,17.0,96.0,3.0,5.0,2.0,2.0,36.0,5.0,11.0,2.0,273.0,0.0427721774857015,0.5186513027681321,1.0,0.0,2756.1944444444443,0.8181818181818182,1056.0,3.0,41.0,12.899999999999999
8291.0,46.0,1,2,2,5,2,4,2.0,36.0,9.0,6.0,1.0,0.0,148086.0,6.0,15.0,3.0,4.0,8.0,8.0,29.0,10.0,13.0,3.0,4.0,3.0,5.0,7.0,4.0,5.0,1.0,226.0,-0.1820580501717268,-0.1890791875015115,42.0,1.0,4002.324324324324,0.1,377.0,3.75,22.0,7.550000000000001
8292.0,56.0,0,2,0,3,3,3,2.0,22.0,18.0,9.0,6.0,2.0,44266.0,5.0,5.0,3.0,1.0,5.0,5.0,1.0,14.0,14.0,3.0,3.0,1.0,5.0,87.0,4.0,17.0,6.0,240.0,-0.0092677946676416,0.8802494272167704,42.0,0.0,1924.608695652174,0.3157894736842105,14.0,3.0,15.0,4.8
8293.0,29.0,0,1,0,2,0,0,5.0,35.0,0.0,1.0,8.0,1.0,44107.0,29.0,39.0,1.0,2.0,11.0,7.0,14.0,14.0,51.0,1.0,4.0,1.0,3.0,50.0,3.0,16.0,9.0,141.0,-0.495764646511854,0.3108897205849764,7.0,0.0,1225.1944444444443,8.0,714.0,2.25,47.0,11.95
8294.0,24.0,1,1,0,4,0,3,1.0,3.0,13.0,2.0,7.0,5.0,29238.0,7.0,8.0,0.0,4.0,13.0,7.0,27.0,19.0,18.0,5.0,1.0,4.0,1.0,2.0,2.0,18.0,18.0,139.0,-0.9276344268741662,-0.1947334620865183,8.0,0.0,7309.5,0.5,486.0,2.75,27.0,9.6
8295.0,56.0,0,2,0,1,3,2,4.0,1.0,7.0,0.0,8.0,0.0,24393.0,28.0,1.0,2.0,5.0,13.0,16.0,23.0,14.0,96.0,4.0,3.0,3.0,5.0,60.0,5.0,15.0,19.0,301.0,-0.2860599579092371,-1.1224998609434715,13.0,0.0,12196.5,1.0,2208.0,3.75,57.0,10.1
8296.0,59.0,0,2,2,1,2,3,1.0,36.0,6.0,8.0,7.0,3.0,93442.0,19.0,1.0,0.0,2.0,6.0,5.0,24.0,4.0,7.0,3.0,4.0,2.0,1.0,1.0,4.0,15.0,14.0,212.0,-2.543998231726203,0.5070855285203957,20.0,0.0,2525.4594594594596,1.0,168.0,2.5,30.0,10.75
8297.0,43.0,1,2,0,3,3,4,3.0,34.0,9.0,5.0,1.0,13.0,86549.0,23.0,36.0,2.0,2.0,10.0,9.0,14.0,6.0,97.0,3.0,1.0,1.0,1.0,48.0,5.0,13.0,1.0,251.0,0.3713557695430368,2.390898191196961,53.0,0.0,2472.8285714285716,0.1,1358.0,1.5,42.0,14.25
8298.0,57.0,0,1,2,0,2,1,4.0,3.0,11.0,9.0,8.0,3.0,169418.0,16.0,37.0,2.0,4.0,3.0,7.0,27.0,0.0,26.0,2.0,2.0,5.0,5.0,97.0,5.0,6.0,6.0,223.0,-0.555267947008322,-0.5425761569186529,24.0,0.0,42354.5,0.6666666666666666,702.0,3.5,26.0,9.0
8299.0,26.0,0,2,0,5,2,3,1.0,3.0,18.0,9.0,6.0,0.0,159109.0,15.0,22.0,3.0,2.0,4.0,4.0,26.0,12.0,29.0,4.0,1.0,5.0,2.0,87.0,2.0,14.0,6.0,132.0,3.376474096295534,-0.8820819316239473,14.0,0.0,39777.25,0.3157894736842105,754.0,3.0,23.0,10.049999999999999
8300.0,58.0,0,1,0,3,2,2,1.0,5.0,6.0,6.0,3.0,7.0,40179.0,15.0,6.0,1.0,4.0,4.0,18.0,13.0,13.0,45.0,5.0,1.0,1.0,1.0,6.0,4.0,6.0,15.0,312.0,-1.291383196100106,-1.0118343701171475,0.0,0.0,6696.5,0.42857142857142855,585.0,2.0,37.0,9.55
8301.0,51.0,1,0,0,5,0,0,1.0,16.0,8.0,3.0,9.0,11.0,73471.0,24.0,4.0,3.0,4.0,8.0,7.0,29.0,3.0,23.0,4.0,3.0,1.0,3.0,84.0,1.0,18.0,17.0,219.0,0.3076410993679271,-0.9281370209834776,28.0,0.0,4321.823529411765,1.0,667.0,2.75,39.0,9.05
8302.0,30.0,0,0,0,4,3,2,1.0,3.0,18.0,3.0,6.0,10.0,39737.0,22.0,10.0,1.0,1.0,2.0,5.0,26.0,14.0,95.0,4.0,3.0,5.0,1.0,44.0,5.0,20.0,9.0,224.0,3.025664431568915,0.6335883822871513,10.0,0.0,9934.25,0.3157894736842105,2470.0,3.25,29.0,14.35
8303.0,53.0,1,1,0,3,2,0,1.0,21.0,6.0,9.0,8.0,6.0,56865.0,5.0,24.0,3.0,1.0,8.0,15.0,23.0,11.0,35.0,2.0,3.0,2.0,5.0,30.0,2.0,19.0,10.0,221.0,0.7603070279680221,-0.4824842541096876,22.0,0.0,2584.7727272727275,1.1428571428571428,805.0,3.0,28.0,9.05
8304.0,42.0,1,1,0,4,4,3,1.0,20.0,15.0,9.0,0.0,8.0,110515.0,14.0,2.0,1.0,5.0,9.0,11.0,16.0,7.0,2.0,2.0,2.0,5.0,1.0,34.0,3.0,7.0,17.0,265.0,0.0780288187523326,-1.5173689082642203,20.0,0.0,5262.619047619048,0.0,32.0,2.5,34.0,10.7
8305.0,41.0,1,1,3,4,2,1,5.0,11.0,6.0,7.0,3.0,10.0,105914.0,13.0,33.0,2.0,3.0,3.0,19.0,1.0,12.0,36.0,1.0,1.0,3.0,4.0,95.0,4.0,10.0,8.0,267.0,-0.8691115927352113,1.034178185844597,24.0,0.0,8826.166666666666,0.42857142857142855,36.0,2.25,35.0,8.9
8306.0,34.0,0,1,2,2,2,2,5.0,6.0,11.0,0.0,8.0,9.0,80173.0,24.0,32.0,1.0,1.0,7.0,16.0,9.0,2.0,45.0,2.0,5.0,4.0,4.0,43.0,4.0,23.0,5.0,144.0,1.486776770409164,-0.2622023242110343,26.0,0.0,11453.285714285714,0.6666666666666666,405.0,3.75,47.0,9.15
8307.0,19.0,0,1,1,2,2,1,4.0,27.0,2.0,6.0,9.0,14.0,177160.0,22.0,20.0,1.0,1.0,14.0,2.0,14.0,1.0,39.0,1.0,2.0,4.0,2.0,1.0,3.0,11.0,17.0,161.0,1.552867094775896,-0.9670896448421752,27.0,0.0,6327.142857142857,3.0,546.0,2.25,38.0,12.35
8308.0,30.0,0,2,1,1,1,3,2.0,12.0,4.0,3.0,3.0,12.0,170901.0,29.0,33.0,2.0,4.0,14.0,0.0,13.0,10.0,64.0,3.0,4.0,1.0,1.0,94.0,5.0,9.0,5.0,187.0,1.6093626467003992,-0.7431764306368638,41.0,0.0,13146.23076923077,0.6,832.0,2.25,43.0,12.5
8309.0,48.0,0,2,2,1,4,1,1.0,32.0,5.0,3.0,6.0,14.0,190443.0,9.0,33.0,2.0,4.0,5.0,4.0,2.0,14.0,66.0,2.0,1.0,5.0,2.0,6.0,3.0,20.0,9.0,235.0,0.8185534516881037,-0.4143992644495589,40.0,0.0,5771.0,1.0,132.0,2.5,18.0,11.5
8310.0,46.0,1,0,1,1,0,1,2.0,39.0,16.0,7.0,1.0,2.0,25825.0,22.0,18.0,3.0,4.0,10.0,16.0,6.0,18.0,90.0,2.0,5.0,1.0,2.0,3.0,3.0,18.0,18.0,233.0,0.9368118342556072,0.3500927150358688,25.0,0.0,645.625,0.058823529411764705,540.0,2.5,48.0,13.1
8311.0,45.0,1,0,1,3,3,2,5.0,12.0,16.0,5.0,2.0,6.0,44253.0,26.0,28.0,3.0,3.0,11.0,11.0,4.0,11.0,95.0,5.0,5.0,5.0,4.0,85.0,5.0,18.0,13.0,155.0,1.1082794521175188,0.9590080052679416,40.0,0.0,3404.076923076923,0.11764705882352941,380.0,4.75,48.0,8.15
8312.0,44.0,0,1,0,5,3,3,3.0,3.0,3.0,4.0,7.0,12.0,26153.0,15.0,26.0,3.0,1.0,6.0,15.0,28.0,11.0,51.0,2.0,3.0,3.0,4.0,44.0,3.0,18.0,7.0,133.0,0.2536134340430114,2.09586157115537,1.0,0.0,6538.25,1.75,1428.0,3.0,36.0,11.350000000000001
8313.0,32.0,0,0,0,1,3,1,1.0,24.0,9.0,8.0,0.0,3.0,62860.0,29.0,19.0,2.0,2.0,2.0,15.0,9.0,12.0,95.0,3.0,1.0,2.0,1.0,8.0,5.0,7.0,5.0,289.0,-0.0338866593745568,-1.148271047755007,31.0,1.0,2514.4,0.0,855.0,1.75,46.0,13.65
8314.0,48.0,1,1,0,0,0,0,4.0,19.0,7.0,1.0,2.0,2.0,161225.0,17.0,34.0,0.0,1.0,10.0,14.0,15.0,17.0,80.0,5.0,5.0,3.0,2.0,22.0,1.0,14.0,4.0,297.0,-0.1180497398279064,0.0910654644104063,3.0,0.0,8061.25,0.25,1200.0,3.75,41.0,10.5
8315.0,57.0,0,1,0,4,2,4,2.0,37.0,13.0,6.0,7.0,10.0,107612.0,29.0,30.0,0.0,5.0,13.0,15.0,24.0,13.0,42.0,4.0,1.0,4.0,5.0,2.0,3.0,6.0,8.0,202.0,2.037169405149228,-1.3289192845591573,23.0,1.0,2831.8947368421054,0.5,1008.0,3.5,57.0,7.5
8316.0,32.0,0,2,3,3,4,0,4.0,34.0,10.0,1.0,5.0,11.0,282215.25,20.0,11.0,1.0,3.0,0.0,12.0,21.0,1.0,98.0,4.0,2.0,5.0,3.0,45.0,1.0,17.0,8.0,138.0,-1.0673006846937256,1.200406550660553,58.0,0.0,8063.292857142857,0.45454545454545453,2058.0,3.5,32.0,12.0
8317.0,50.0,0,1,0,5,3,1,1.0,8.0,5.0,4.0,9.0,13.0,112050.0,6.0,35.0,3.0,5.0,14.0,10.0,24.0,12.0,95.0,4.0,4.0,3.0,2.0,55.0,3.0,10.0,3.0,274.0,-1.3986637629442578,-1.0142144500607095,53.0,0.0,12450.0,1.5,2280.0,3.25,30.0,13.15
8318.0,37.0,0,1,0,2,1,3,2.0,29.0,12.0,2.0,8.0,2.0,140137.0,9.0,12.0,0.0,4.0,12.0,7.0,25.0,0.0,17.0,2.0,2.0,5.0,2.0,69.0,2.0,24.0,5.0,284.0,0.6677220345625909,0.46025920615366,54.0,1.0,4671.233333333334,0.6153846153846154,425.0,2.75,28.0,11.35
8319.0,59.0,0,0,0,4,1,0,2.0,38.0,14.0,8.0,4.0,3.0,170062.0,23.0,32.0,0.0,2.0,1.0,19.0,10.0,14.0,35.0,2.0,2.0,5.0,2.0,36.0,2.0,4.0,6.0,141.0,0.2663037863589061,-0.9394988833068136,50.0,0.0,4360.5641025641025,0.26666666666666666,350.0,2.75,43.0,10.75
8320.0,29.0,0,1,0,1,4,3,1.0,22.0,11.0,5.0,8.0,1.0,34554.0,25.0,13.0,2.0,3.0,4.0,17.0,16.0,9.0,91.0,2.0,5.0,2.0,2.0,9.0,2.0,11.0,18.0,179.0,0.9205373647067576,0.7751609762747841,5.0,0.0,1502.3478260869565,0.6666666666666666,1456.0,2.75,46.0,14.149999999999999
8321.0,54.0,1,1,2,2,3,0,3.0,10.0,9.0,5.0,8.0,14.0,111893.0,13.0,16.0,1.0,3.0,11.0,10.0,9.0,14.0,39.0,3.0,2.0,5.0,1.0,49.0,2.0,11.0,10.0,141.0,-0.048948918078914,-0.6029452697200836,12.0,1.0,10172.09090909091,0.8,351.0,2.75,34.0,10.85
8322.0,26.0,1,1,0,2,2,3,1.0,14.0,11.0,2.0,9.0,6.0,166313.0,29.0,39.0,2.0,2.0,2.0,18.0,0.0,11.0,59.0,1.0,2.0,1.0,4.0,94.0,4.0,9.0,18.0,256.0,1.1127789980379066,-0.291654677995638,28.0,0.0,11087.533333333333,0.75,0.0,2.0,49.0,9.95
8323.0,40.0,1,2,3,2,3,1,4.0,21.0,3.0,8.0,7.0,0.0,143692.0,16.0,15.0,0.0,5.0,1.0,16.0,21.0,14.0,60.0,2.0,2.0,4.0,4.0,44.0,5.0,2.0,9.0,164.0,-1.1968875099673233,-0.1186616208689416,32.0,0.0,6531.454545454545,1.75,1260.0,3.0,33.0,11.1
8324.0,25.0,1,2,0,3,2,2,5.0,16.0,7.0,6.0,9.0,5.0,140891.0,21.0,10.0,3.0,1.0,4.0,0.0,9.0,19.0,99.0,3.0,4.0,5.0,5.0,46.0,3.0,14.0,8.0,277.0,-0.4231781403479125,-0.4855064717848064,28.0,0.0,8287.70588235294,1.125,891.0,4.25,25.0,9.850000000000001
8325.0,49.0,0,1,2,4,3,0,5.0,11.0,19.0,4.0,0.0,5.0,32878.0,12.0,36.0,0.0,5.0,2.0,1.0,16.0,14.0,6.0,3.0,4.0,4.0,4.0,85.0,2.0,16.0,18.0,292.0,1.651719718615689,-1.162409270237703,12.0,0.0,2739.8333333333335,0.0,96.0,3.75,15.0,6.8999999999999995
8326.0,31.0,0,2,0,5,1,3,5.0,34.0,2.0,9.0,7.0,2.0,160842.0,7.0,11.0,1.0,2.0,11.0,13.0,14.0,2.0,57.0,2.0,1.0,1.0,5.0,52.0,5.0,16.0,7.0,180.0,1.0064175848379635,-0.0477673849183486,57.0,0.0,4595.4857142857145,2.3333333333333335,798.0,2.25,31.0,9.25
8327.0,44.0,1,1,2,4,0,0,2.0,33.0,6.0,6.0,7.0,1.0,152363.0,12.0,11.0,2.0,1.0,5.0,10.0,17.0,3.0,95.0,2.0,2.0,2.0,3.0,38.0,5.0,15.0,4.0,183.0,0.4790276270961728,0.2083586433769787,37.0,1.0,4481.264705882353,1.0,1615.0,2.25,27.0,13.45
8328.0,42.0,1,2,0,0,4,3,2.0,0.0,2.0,9.0,9.0,8.0,123379.0,28.0,10.0,0.0,3.0,1.0,18.0,27.0,15.0,74.0,5.0,1.0,5.0,4.0,49.0,2.0,22.0,10.0,202.0,-0.3841070394953462,1.3497156178851049,18.0,0.0,123379.0,3.0,1998.0,3.75,47.0,9.4
8329.0,30.0,1,2,0,1,2,3,1.0,31.0,0.0,1.0,9.0,14.0,95903.0,29.0,23.0,1.0,2.0,14.0,5.0,9.0,9.0,27.0,1.0,2.0,2.0,3.0,53.0,1.0,14.0,5.0,211.0,-0.6213071280461056,0.5251727468743989,6.0,1.0,2996.96875,9.0,243.0,2.0,48.0,10.25
8330.0,38.0,1,2,2,3,0,2,2.0,3.0,18.0,5.0,2.0,10.0,187293.0,20.0,30.0,0.0,5.0,8.0,19.0,10.0,17.0,25.0,2.0,5.0,4.0,3.0,10.0,2.0,7.0,15.0,148.0,-0.4432308274501267,0.4208672619296189,43.0,0.0,46823.25,0.10526315789473684,250.0,3.5,47.0,9.25
8331.0,48.0,1,2,2,5,2,3,4.0,23.0,13.0,4.0,8.0,1.0,133359.0,14.0,30.0,0.0,2.0,10.0,6.0,3.0,19.0,43.0,2.0,1.0,5.0,2.0,38.0,1.0,4.0,13.0,127.0,-0.4220683213970945,1.7937671404535285,44.0,1.0,5556.625,0.5714285714285714,129.0,2.5,30.0,10.450000000000001
8332.0,54.0,0,2,2,3,4,0,1.0,6.0,2.0,5.0,7.0,10.0,88819.0,22.0,25.0,2.0,3.0,6.0,16.0,17.0,17.0,77.0,4.0,3.0,3.0,5.0,50.0,4.0,7.0,7.0,183.0,-1.3878412953691006,0.6454379775485992,1.0,0.0,12688.42857142857,2.3333333333333335,1309.0,3.75,44.0,8.55
8333.0,22.0,0,0,0,5,0,1,4.0,11.0,1.0,7.0,9.0,0.0,21713.0,23.0,35.0,2.0,4.0,13.0,4.0,25.0,2.0,24.0,2.0,5.0,1.0,1.0,68.0,2.0,16.0,3.0,221.0,0.4126068494170398,-0.9872635624533822,20.0,0.0,1809.4166666666667,4.5,600.0,2.25,40.0,12.7
8334.0,30.0,1,2,0,1,0,4,5.0,21.0,3.0,2.0,6.0,2.0,51898.0,6.0,22.0,0.0,3.0,4.0,6.0,19.0,3.0,86.0,5.0,4.0,3.0,5.0,21.0,4.0,5.0,15.0,157.0,2.253213774886479,-1.0618181961088569,32.0,0.0,2359.0,1.5,1634.0,4.25,16.0,8.2
